ticket_id,customer_id,ticket_date,issue_type,priority,resolution_time_hours,satisfaction_score
0c4bc3d2-cc50-45cf-bc81-ed5ace5a4372,1532,2022-11-04,Cancellation Inquiry,Medium,15.906676187140029,3
fd593fa4-e9b9-439e-8f6e-ed3187450d05,1532,2023-10-08,Onboarding,Medium,20.69994103100653,4
6feccac2-90d2-4bfe-8425-c4305f9c041d,1532,2023-02-02,Onboarding,High,5.250609133259885,4
cc5bf684-df82-4a94-8114-0235f5b4aee1,1534,2022-01-25,Billing,Medium,0.49665624829720567,2
485b841f-7df4-4531-89ef-698aca46739f,1535,2022-09-12,Onboarding,Medium,16.602156773836967,2
bc03daa7-112e-4621-a266-530e5570cefc,1535,2023-03-23,Cancellation Inquiry,Low,44.901813463847674,4
8eec22a4-f966-49c2-9796-b7b190b7f26f,1535,2022-02-28,Onboarding,Medium,0.08477755148514296,2
cc707551-2881-4cd9-8821-95411cc1fb5e,1536,2023-08-30,Onboarding,Medium,22.978929297505363,5
92ecc3bd-1675-4d7e-99fa-fbb9d8a712cb,1537,2023-02-03,Billing,Medium,13.061413201916821,3
fe31f408-a671-4d81-9c2b-05eb77ec2100,1537,2023-12-18,Technical,High,6.150428692042119,1
af178dbb-c461-4ac1-92b5-9aa4c07d0001,1537,2022-05-29,Technical,Medium,10.866078564920567,5
7387a600-7739-4bee-86e0-9e7dd1587136,1538,2022-12-01,Billing,Low,1.2523401547667643,5
26f6ed64-bd2a-42c4-be8d-b353e16b1b8c,1538,2023-11-22,Onboarding,High,15.324232778181774,5
a5d8d541-2e82-4ce6-92b1-d17e5497062b,1539,2023-05-21,Cancellation Inquiry,Medium,3.685590359718735,5
c7f7040b-8718-4322-b43c-6de656fdc504,1539,2023-03-23,Onboarding,Low,33.412442796120835,4
6eb194b8-f2d1-435d-91f9-2f96bd4d28c8,1541,2023-06-22,Cancellation Inquiry,Medium,73.73052900034244,5
4b37617d-9322-44fb-a6c6-7afa057ff1df,1542,2023-11-22,Cancellation Inquiry,High,27.207023907398373,2
04d4c5db-63d3-497f-9406-66259faa2180,1543,2022-01-05,Cancellation Inquiry,High,16.47149396567854,1
2686d5c6-6d59-4de7-9287-c72e39a8ab5e,1543,2022-01-07,Onboarding,Low,8.28991465576413,5
acae8af8-9599-4267-b90f-516ddb06f072,1544,2022-07-21,Cancellation Inquiry,Medium,9.996743780836141,1
a753297e-752f-424f-8849-066e539d5223,1546,2023-08-20,Onboarding,Low,1.6617540221124656,4
930e6549-d24f-4225-8519-fd783348eda0,1547,2023-06-01,Cancellation Inquiry,Low,28.650508482944225,2
b703fa9f-e15c-4c37-a4ab-9bae5aca08f9,1547,2023-12-20,Technical,High,2.1527425553654904,2
c5e2cdcc-3058-4d20-a711-1b6093acd71b,1547,2023-11-05,Cancellation Inquiry,High,7.333241719626852,4
19d45a55-2e7c-47b0-8ef8-a78734c5dd5b,1550,2022-04-26,Cancellation Inquiry,Medium,13.532868448164423,1
d83e262a-f1ca-480c-9a17-8669888e58e7,1553,2022-01-21,Technical,Low,4.165259290852958,1
5938949e-8a42-4ff0-a098-4689c78ae6ce,1553,2022-01-31,Billing,High,44.14512987979387,3
edafea54-50b9-404a-9edc-c2ff53d47caf,1553,2022-02-23,Billing,Low,21.441891489733788,4
4d8cc9c6-33a2-447b-b574-6477a87da2af,1553,2022-06-28,Onboarding,Low,28.397056055568434,1
3ba4807e-4565-4d2d-bdb2-69e56c9dda26,1554,2022-05-07,Onboarding,Low,24.982653372540618,3
5af7dfe2-c5b8-4c82-b79c-c41aeb7d2448,1554,2023-12-29,Cancellation Inquiry,High,21.78422429937991,3
f1c35294-e61c-49a3-a0ac-db752326e3d0,1554,2022-01-22,Billing,Medium,0.8649655774670268,1
600777be-f2b1-468a-958b-54231f8424bd,1555,2022-12-08,Technical,Low,50.98834913325582,2
daac1277-be73-41e9-9e16-a0ea71a6de48,1556,2022-01-20,Billing,Low,26.330683478261935,2
72624be8-0c99-4ec1-a162-faf83565c8a2,1557,2023-07-29,Onboarding,High,28.022049570418886,2
c55f30a1-34a4-40e3-b2d9-ec3e66308af8,1557,2022-12-07,Technical,Low,10.747650220246696,1
17c522e0-1fe9-448d-9083-08b097187943,1559,2022-10-23,Cancellation Inquiry,High,61.48100785113394,2
b97a08ba-940b-434d-a9cc-edab81b74f35,1560,2022-05-17,Billing,Low,28.328357376317108,3
35aad597-c1b0-444b-a9b2-b32c1f27fa2c,1560,2023-02-06,Onboarding,Low,75.9120360876432,3
9ad75864-bd9a-46d9-bd36-35b9f0d1701b,1560,2022-04-04,Cancellation Inquiry,High,26.321472530793738,1
6a45d1e9-511f-4533-becf-c0dbbfeb32a4,1561,2022-10-06,Technical,Low,57.05006297950111,4
ccbf1dfe-173e-43d9-bc32-edb435d80531,1561,2022-05-29,Onboarding,Low,41.63894703563093,4
823c794a-415a-43c1-ba5c-d4265c1faf7b,1563,2023-01-29,Cancellation Inquiry,Low,0.3529353890322461,1
01db80b4-0422-4bf2-b4fa-ebddf1e4c27a,1564,2022-03-28,Onboarding,Low,27.56528925626145,3
f6295eb4-667a-4b91-ab86-08d1cdac6327,1564,2022-10-23,Technical,Medium,0.6093753782167635,4
f21b7a7f-5c42-4dcf-9acc-616d199ded5e,1564,2023-10-29,Billing,Low,8.482763753277293,1
f22929b6-6f24-4189-90b7-de33d627224e,1566,2022-08-29,Onboarding,Medium,9.53443833858189,1
ffecc4eb-3ab7-42a1-8cfa-4f8aa6e997ae,1568,2023-10-21,Onboarding,Medium,6.3743489327031995,3
cf674365-a4c1-4966-a682-c0fb159e9c9f,1569,2023-06-29,Cancellation Inquiry,High,53.779399369228884,1
f388fef7-040e-4f47-b8ab-2513e03db918,1571,2022-10-30,Cancellation Inquiry,High,16.218816563835137,2
52c1e256-e5b7-4f49-a5b9-5c1abac8f92f,1572,2022-08-02,Cancellation Inquiry,Low,12.396414220913666,4
2d675be3-3fbe-4756-98f0-2d4124074330,1572,2022-02-05,Billing,High,23.870319453944134,3
27dfc6e0-84c4-49b1-a0c1-3845025fc70f,1573,2023-03-15,Technical,High,0.7469219437740356,2
09fb4d4b-c325-4bc3-b845-a524b1f01f04,1573,2022-04-19,Cancellation Inquiry,Medium,6.904812954724083,5
ddc8ca37-35b7-415e-8d68-cb3998a0db61,1574,2022-02-17,Cancellation Inquiry,Medium,32.826175931005274,1
9e181620-5f27-4ee1-8b07-9752a93429ae,1575,2023-07-29,Technical,Medium,5.10530294777029,1
2c23b779-6b53-41c0-a850-c932d2c08ee4,1576,2022-11-19,Technical,Medium,24.092950831797488,5
26c0df52-f71d-49c5-84c2-f2c4efb0ce3b,1579,2022-05-16,Onboarding,High,1.1067648141540483,1
2e7e4cef-ab2d-4056-8f71-1c2ccf35fdb9,1579,2023-07-31,Onboarding,High,31.722853345323912,1
c95bc917-1c01-460c-acc9-d15ae10b3781,1580,2022-10-11,Cancellation Inquiry,Low,20.60513301911447,2
4e5a4392-343e-423f-bf5f-ca4f07acc717,1581,2022-05-07,Billing,High,89.04473247434737,2
d767a0d7-e8b2-481a-9f88-fe99a0147ab9,1581,2022-11-10,Cancellation Inquiry,High,10.524343319337104,3
c8844f88-074a-488f-9231-d2a59f35ba40,1582,2022-07-25,Onboarding,Medium,30.77380001887347,4
7872d73f-e389-4caf-874b-927e54e28fa6,1582,2022-01-21,Cancellation Inquiry,High,18.369868988914114,3
e9e02d8d-24f3-44ef-9f3d-3d65bc25bce1,1583,2022-01-27,Onboarding,High,48.017046537322045,1
c33359b9-6085-4b5f-8a1b-07440be76352,1583,2022-11-13,Billing,Medium,4.255134581239345,5
287dff8e-2b74-4898-8673-cf07b8f73fad,1583,2023-04-10,Onboarding,High,3.893291649758827,2
3902d8a7-e5ae-488f-9942-339503d301cf,1583,2022-03-19,Technical,Medium,21.17944866080817,4
1cc6f0a0-10fa-4909-bcfa-1e616b7d71bc,1583,2022-03-13,Technical,Low,58.258752375269715,3
db2c04c0-6a42-49c3-bbbe-0e9d76e51a12,1583,2023-01-05,Cancellation Inquiry,Low,42.51137623961622,4
db5ed35a-2268-445f-b0bf-17838966f42b,1586,2023-11-29,Technical,High,30.638822426036437,5
4fb9ef37-002f-4aee-a308-f1eacf367c1b,1587,2023-04-14,Onboarding,Medium,64.73550093758284,4
41c1aee2-e723-4658-a648-d7ae78304c6c,1588,2023-01-05,Technical,Low,35.05841462010753,3
5d96d459-8a3c-4743-a808-24f252a80809,1588,2022-04-10,Onboarding,High,3.1966241596680254,5
7a506f60-18ad-4eeb-b760-7067ab1e5b37,1588,2023-04-22,Cancellation Inquiry,Low,3.0633246329045116,2
923cc117-da1a-4b09-94c2-459bbfac0af7,1588,2023-01-18,Cancellation Inquiry,High,5.820160908347991,2
213b1241-83c5-4c14-b824-c62b2036971a,1589,2022-06-02,Billing,Medium,9.645255227703522,5
a8c1fb64-39bd-43ed-a481-2414f139dc4b,1589,2023-09-18,Billing,Medium,5.479183327283904,2
6761f64e-b79e-4140-9844-1abdbe41635f,1591,2022-03-05,Cancellation Inquiry,High,14.75781817498807,5
3ff180d2-1af0-4c73-9d71-9800e30d0d83,1591,2022-08-08,Technical,Medium,3.5909480122132633,3
a8cc6e3b-bae3-438e-af43-b2f0402bf495,1593,2022-06-25,Billing,Medium,37.12538457746111,5
764f6842-f955-4aad-b5e0-bcbf5420d149,1596,2022-08-22,Cancellation Inquiry,High,23.01934513220096,4
93c1392f-8453-4803-8519-469e973da9cb,1598,2023-06-04,Technical,Low,17.18337681490567,1
21b78e70-e647-4cfc-8288-635244482593,1598,2023-11-18,Technical,Low,57.51004499593331,2
252d3404-a944-45e0-9ff0-f8eb6c0990b6,1601,2022-09-12,Technical,Medium,25.71330084466091,2
08c2fd6f-d9ca-4609-af43-8b80bc85630c,1602,2023-03-27,Cancellation Inquiry,Low,29.55863811937008,3
a1c2e70c-6291-43bf-8cbd-d15ee7f0916e,1602,2023-08-04,Technical,Medium,163.4754108414113,1
2ea2daec-fac2-44dd-b2a9-5261cb505aa3,1603,2022-02-07,Onboarding,High,12.518265739796469,2
d5db677f-08bb-429f-a277-279b2498a9f2,1606,2022-01-12,Cancellation Inquiry,High,40.002925251543644,4
52917b6d-6592-4c9f-a971-4f1f3ce26218,1607,2023-09-10,Onboarding,Low,89.88627880217851,4
db90f232-7bdd-41b3-bb14-2917927446b6,1610,2022-01-10,Billing,High,156.89139534190355,2
d1263905-de99-4ecd-a0f3-547030104525,1611,2022-09-25,Cancellation Inquiry,High,6.337735557324992,5
36ff812d-fe21-41fd-b3bd-185b67d920b3,1611,2023-03-25,Billing,High,22.267278477160495,3
709adc95-8bbe-4119-8347-2a289f0e570b,1612,2022-12-19,Onboarding,High,12.184044210068958,5
c4bd23eb-a7cc-4274-8780-8b87beb5ba0f,1612,2022-04-02,Onboarding,High,7.000738274307526,1
ff26cb58-5656-411d-965c-978aec83c4d7,1613,2023-02-04,Cancellation Inquiry,Low,52.8731960221609,5
ce96cc5e-574a-4942-815a-51ff2fb2a0d7,1614,2023-11-25,Technical,High,2.934114091254,3
74d12024-8c84-4302-85a2-4d777cc34e98,1615,2023-11-09,Technical,Medium,35.54561799963208,4
57a5e3b2-db30-4dad-ab02-e10418b47298,1616,2023-05-31,Onboarding,Medium,1.5638295342302364,5
c82e27a3-1028-4c78-834b-033d84e1f69e,1617,2023-08-16,Technical,High,42.367678005860675,5
f6fa16a1-0681-47e9-a46d-4b516d300e33,1617,2022-10-11,Onboarding,High,31.532397136844953,5
f99f5c06-3a24-4e17-9836-a02720507d45,1617,2023-02-27,Billing,Low,71.09207997801937,5
8ceb424f-1eca-45b3-9c73-78e6d47ffd35,1619,2022-12-22,Onboarding,Low,8.363124103814412,3
58fde70b-df91-47d5-a055-25c64bb3e035,1621,2023-07-08,Billing,High,11.427719154774339,2
fbfbd9f9-8da4-4916-afa8-736973db49d0,1625,2022-08-27,Technical,Medium,31.60554299767471,3
f8c00141-ddf1-44d4-b75e-f2cf153d5754,1625,2023-12-31,Billing,Medium,0.1252779140888069,1
f0f5bdc1-d1ed-43ba-a5c6-5e052ebfaf4c,1627,2023-01-28,Technical,Medium,5.863550322178233,4
244700ca-31e3-460a-82ca-a526ffa0a1af,1628,2023-11-19,Technical,Medium,14.719792557334674,4
0447b659-c6a2-4085-b8cb-a05eae3a1f32,1630,2023-10-15,Onboarding,High,39.52832472023135,4
868c1005-5a9b-4519-be9d-d48cbbc0e8ed,1631,2022-06-04,Technical,Medium,42.72295184663677,2
dc241f84-9019-49b7-a6da-7a1cc7a9ff30,1631,2023-04-12,Technical,Low,9.87456595888117,2
887cedb9-ccdd-46b3-8c07-e0e386695d31,1632,2023-02-17,Billing,High,12.828561005967739,5
f2794e8b-b195-4a9f-bafd-099e8a19de1f,1632,2022-10-09,Billing,High,16.388877047892418,1
19a2a602-28a3-43a3-9fdd-67bb2ab05af8,1634,2023-02-17,Onboarding,Medium,20.153229620510867,2
dbe38b89-a262-4fd2-a289-499e2a6716d4,1635,2023-06-13,Technical,Medium,3.2265183007319975,3
c0485d0b-ee3f-4127-97de-7f4d39ec02ca,1635,2023-04-26,Billing,High,14.269209504657693,4
f4836de8-f133-4e7d-8a73-483e26ecd1dc,1635,2023-07-11,Onboarding,Medium,75.98516573079678,4
47469fb7-33c3-4015-9bb9-3bf66c8c4bac,1636,2023-04-19,Billing,Medium,31.274126637658348,5
669f9a4a-f2eb-4d5a-b819-fa11f584be73,1637,2022-02-07,Onboarding,Low,16.556896975947183,1
f8d592a7-8591-4047-a6a5-17d063c81fb9,1637,2022-08-19,Onboarding,Low,39.22977644741255,4
52696eeb-77cf-4eb6-b9fe-e842e4cc7065,1638,2022-11-24,Technical,High,60.65128079961097,5
00172ca3-4ccc-4afe-b02a-2956b8b758b8,1638,2022-04-16,Cancellation Inquiry,Low,9.157339541273391,1
ab09ec62-8e46-4d8b-b555-d6ee40571cf3,1638,2022-02-28,Technical,Medium,14.823170890515598,4
9cf540d9-bbc4-4107-ac4d-25503570f44d,1639,2022-08-31,Billing,Low,10.180486491327025,1
c152caf6-0f29-401d-911a-c671f5931884,1639,2023-04-07,Technical,Low,8.871136757444665,4
d28b829a-7b1e-4e13-a4cf-862923eaea4f,1639,2022-11-15,Technical,Low,45.37050630848671,5
f9f8f5f4-ce96-4887-b8db-37f6c3bc5ca7,1639,2022-05-05,Onboarding,High,42.875070970640515,3
a565cd41-28d1-41db-894b-cc99642830f3,1640,2022-07-08,Onboarding,Medium,4.001320922679374,5
3fa27ffd-3180-4811-9767-10d764188dde,1641,2022-11-22,Cancellation Inquiry,High,2.5072373401932433,4
f69e963d-39ef-40ea-920e-5c8359b44b98,1641,2023-10-11,Cancellation Inquiry,Medium,23.653389711254782,1
1f9bd2b4-66c4-4e9b-a483-f4f123f3e5c5,1641,2022-08-03,Billing,Low,4.981132063147684,1
ac1cfcfc-f1c0-46ba-95ff-7d9dbd5a0760,1642,2023-07-18,Technical,Low,4.803189733638993,1
ac17cb47-2474-410f-b181-70c234b158aa,1642,2022-04-28,Technical,Low,50.32221180983298,3
a3027b21-02c1-4269-93d5-09afc2b5ac1b,1644,2022-08-02,Cancellation Inquiry,Low,13.04729658453537,2
1a44cb3b-8634-47cd-8fa8-387085475ee1,1644,2022-04-02,Technical,Medium,39.037782784367984,3
3b7039b0-789a-4f00-9933-ca27a0e85f89,1645,2023-08-23,Billing,High,0.23546425953295036,1
1ff71e8c-d27e-4846-8c7f-9cd6703297d2,1646,2023-05-28,Billing,Low,79.40888947440983,4
275759a0-7451-4c96-9c2b-4ca9be2f7685,1647,2023-02-25,Technical,Medium,26.060990561424774,5
e916ee82-c116-4b7e-ba9f-4841e1568c60,1647,2022-02-24,Technical,High,3.1347564474080003,2
f311a3a1-45a8-4731-a00f-6ea257647ecf,1650,2023-07-14,Cancellation Inquiry,Medium,0.8854764360725154,2
416553a1-e420-4a34-9685-b08b61aa189d,1650,2022-02-01,Technical,Medium,1.8275378658085009,1
95c127e6-6d08-49b4-b76e-3a29a07c68c2,1651,2022-03-29,Cancellation Inquiry,Medium,26.84611222681209,4
dd91cf6b-b102-4282-b5b2-e008e0516aaa,1651,2022-05-11,Cancellation Inquiry,High,18.098756715636462,1
39819354-4a85-4bd1-822a-67727cbff645,1652,2023-09-10,Cancellation Inquiry,Medium,20.520058630451516,5
bb5493e6-ff63-4fac-96ac-b78e1a617efe,1652,2023-02-11,Cancellation Inquiry,High,2.455514195687447,2
5cd0094c-dd76-4717-995b-2485f5b127e1,1652,2023-04-14,Technical,High,29.555246206333827,1
7e99a2c2-aa37-44fb-9997-5545de8e7602,1652,2022-07-07,Technical,High,6.272972686066453,3
6bf2d5d9-6eb6-454b-b697-2fbbb39bfeb6,1653,2023-10-12,Billing,Low,20.762557742427262,1
c51b2775-dd7b-49a6-9aed-bcfda357e4ea,1653,2022-02-14,Onboarding,High,24.730327591807445,5
469f2152-bb81-4c56-b95b-7efed7a29c6c,1654,2022-08-06,Onboarding,High,8.760686777343537,3
542e2e6a-8200-4972-a3e8-6f41406d7f7c,1655,2023-12-04,Billing,Medium,8.212692412876164,5
fbab907a-4051-4bda-9617-82cbaabf1a08,1656,2022-11-22,Cancellation Inquiry,Low,20.424883651309614,3
b68d6f38-19e3-484f-834f-202915459b48,1657,2022-10-05,Technical,Low,10.2605360485582,2
7eb6c0a9-95f5-42ac-be24-7c2b7c4cec7d,1658,2023-09-19,Billing,Medium,73.38364951171516,5
44087701-aa66-40ed-af0b-5b2b97514f49,1658,2022-06-21,Technical,Low,47.20484421123037,2
b5622984-d385-4453-87ea-7fd1ff4f3808,1658,2022-03-22,Technical,Medium,13.01438558984272,2
90cc7a42-d660-4275-9b4c-ccb08f881e63,1659,2023-01-14,Cancellation Inquiry,High,13.408990389945679,5
ecdcbb27-ded2-4b15-84db-01dd9b4bf636,1659,2022-10-19,Technical,Low,21.438731746136998,1
1b98a0e3-9a06-4a93-8ac7-256b61f13c8c,1660,2023-06-03,Onboarding,High,1.2075613121410753,5
f43e075b-a486-47d4-8b29-5e19d694a527,1661,2023-04-04,Cancellation Inquiry,High,19.347278876686158,2
f77b9742-1e12-4bed-984c-4178935c31d1,1662,2022-03-18,Technical,Low,38.44535111279416,2
ac30211d-9482-411e-9c56-e3aa3d15d3ee,1662,2023-08-17,Technical,High,2.189870341542329,2
d0b66c10-6bfd-41bc-9a93-03eae75ec164,1664,2023-07-05,Cancellation Inquiry,Low,40.34031537751181,1
58e8f1db-0a34-4670-be8b-15f3b7e1c9a2,1664,2022-11-02,Onboarding,Medium,33.97331499778724,3
75f3405d-da2b-41b7-b0b3-e6dfc9c34dd8,1665,2023-05-18,Onboarding,High,38.14729617155226,3
f0b0c031-098a-4f72-85d3-f3eedd088545,1667,2023-03-22,Technical,High,0.4761341171051028,3
be901a64-a0cc-4d31-8e22-efcfd02b4c3a,1667,2022-11-06,Billing,Medium,7.587240603273979,1
06906169-e878-4458-ab48-106d6e8a457f,1667,2023-08-28,Onboarding,Low,52.94050181143162,1
a169d799-062e-4424-ae44-d34991225311,1667,2022-06-17,Technical,High,45.5659285462751,2
69824369-ebb1-4253-8ad2-a7ba194b3b6e,1668,2022-09-13,Cancellation Inquiry,High,14.286828894908318,2
d9743ff0-74e5-418d-baa3-80fa07438e60,1670,2023-09-15,Billing,Medium,26.1331671943421,5
aed9dac5-d180-47f4-9bcc-7bfb40e64eed,1671,2023-11-24,Onboarding,Medium,5.959477340642519,4
3faadfd6-f730-407e-b93c-82855a357945,1672,2022-09-25,Technical,Low,10.534915764664882,2
53133ea1-0c3c-400f-88a1-34aa722d8397,1673,2022-08-03,Onboarding,Low,2.1050134034130235,2
435f59e6-a282-4bab-bdb0-9520b2f881eb,1673,2022-12-22,Onboarding,High,18.72412410668803,2
8ef86619-3599-4e91-a91c-9094cb2c0efb,1673,2023-08-20,Cancellation Inquiry,Medium,40.661699483815646,4
5266cd86-a5f6-4181-8c1a-6477dd0d3739,1673,2023-08-22,Onboarding,Low,64.78043537385908,1
c7ed8888-5939-4c71-80d9-863f66bcf6f0,1674,2023-07-30,Billing,High,27.125945327703654,3
db4d2d18-7ff5-475c-983f-8f4f2c0bfe69,1674,2023-09-26,Cancellation Inquiry,Low,0.559318520497689,3
89c9c0f3-9dcc-41b0-9a0f-df6155718266,1676,2022-03-11,Billing,Medium,10.783926378935227,5
3a42168f-f745-45cd-9613-8a1ece1eaeb5,1676,2023-07-29,Onboarding,High,26.81935849795319,5
ea072198-19ee-4d26-8e4b-36aad4249390,1678,2022-09-03,Onboarding,Low,37.931989422305236,1
501bcf44-67f3-44bf-a3b3-1be617269541,1678,2023-07-15,Billing,Medium,4.482449415905946,4
c1ae35bb-2faa-49dd-a3b4-a2407f480536,1679,2023-04-28,Technical,High,75.40983839919292,5
b517e8ef-db21-4e31-83c2-181f33c00b7d,1679,2022-10-25,Cancellation Inquiry,Medium,1.2003698435987782,2
7011a2be-ce4f-4c66-9645-b6bb59c085a8,1681,2023-01-13,Technical,Low,19.27893332061241,2
f5953b2e-28c2-483d-8138-a98b5c88da6e,1681,2023-11-27,Technical,High,54.70967608098967,4
30960fbb-1c89-4e3c-8413-d04952a0628b,1681,2022-05-11,Cancellation Inquiry,Low,12.880023820971775,5
b3422968-8191-486b-a8a9-1aba4f7ebc54,1682,2023-03-28,Billing,High,12.619600849820877,1
8f56fffc-c1bb-4767-8bd4-01528f7bf6c2,1683,2023-05-14,Onboarding,Low,23.833330745353756,3
b21534f7-9e54-4d3e-a5e1-71462d8b62b6,1683,2023-02-23,Technical,High,2.8558672835235255,2
b62fb6ee-172d-4647-97e6-ae9932d8bc29,1683,2022-02-28,Technical,Low,169.99086545934878,3
67964bd9-a9c6-44e3-a07e-af26ea299a22,1683,2023-04-10,Cancellation Inquiry,Medium,0.2846828567592715,3
5714fc0b-b744-4158-a550-e249436c3827,1687,2023-10-24,Cancellation Inquiry,Medium,11.933954094945507,1
ebd795f5-220e-474e-a591-d99b5a929d27,1688,2023-02-18,Billing,High,9.746413648708767,3
bc7d0017-f4c1-440b-9852-8abb1a873c25,1688,2022-10-27,Technical,High,44.50196627693883,5
4b3dd578-cc69-48ca-a32f-fec3e05ff96e,1688,2023-09-25,Cancellation Inquiry,High,4.477186523150513,2
52e6ef74-150b-41d8-b882-c32691f28485,1689,2023-04-22,Onboarding,Medium,37.82384419307394,2
3ef389ba-0a70-46c8-937d-8533714a0ae0,1689,2022-06-24,Billing,High,6.5423512366779875,1
4616fd6e-fe20-493b-aae2-ad6327aedaae,1690,2023-03-02,Billing,Medium,24.831303697059653,1
b1f0b429-d54f-4d02-b976-c6377e9716ad,1693,2022-01-21,Onboarding,Low,47.68808387805149,5
70bb2a0e-39d0-4b29-a008-e8ed3ecf5f0a,1695,2022-06-20,Onboarding,Medium,4.280552288441473,2
032dd96d-2537-4857-b749-af64cfc01fbc,1696,2023-05-19,Onboarding,Low,37.26585357760307,1
db872c8f-0551-4102-b6ef-66e43e61d359,1696,2022-08-19,Cancellation Inquiry,High,17.1610147417844,1
6a1e5d9a-705f-452b-9682-a0b47bb7cc42,1698,2023-04-21,Cancellation Inquiry,Medium,0.8907931131490106,3
31369512-916e-4089-bf95-58a38d1d282e,1699,2023-03-09,Technical,Medium,94.18730369753371,4
94b59339-84c1-4826-9910-498c2fa17fe6,1701,2022-11-17,Onboarding,Medium,2.6577063743512883,3
e6ffee2a-e37b-4f84-9351-240fa093ca68,1702,2022-11-07,Cancellation Inquiry,Low,11.909269482754524,2
cbfae8d6-b4ed-4d1d-82f1-287bbf2dcfcb,1703,2022-10-28,Billing,High,19.175471425184504,4
6e6aa3ec-4378-4e6b-8d3d-dee3cdad54f4,1703,2022-10-10,Onboarding,Low,9.171619504288492,2
efda21b2-eced-4328-a669-dd225d50d2eb,1704,2022-10-15,Cancellation Inquiry,Medium,27.697294741759702,4
13b8ec30-5b69-4697-8a55-a14b51f5a8f9,1705,2022-07-02,Onboarding,Medium,6.012584546138218,1
d3d39ff9-dc25-45f1-9258-7a1a226e1ecb,1705,2023-06-23,Onboarding,High,10.33170854119185,5
94369f5d-89cc-4b08-8ba9-a0f03f3488a3,1705,2023-06-30,Onboarding,High,18.981025467674037,5
c8c28cfe-eadf-4ef6-bb23-89d318bc2e3b,1706,2022-04-11,Technical,Low,77.42677477491296,3
504089fa-890d-48e5-b9c9-f246b556aeac,1706,2023-01-30,Cancellation Inquiry,Medium,32.121814237536654,3
3a52b383-9aa5-4f18-9387-fcd8cea82b7a,1706,2022-03-23,Billing,Low,16.809139171159156,4
a51c7d2a-b3bf-4dab-b7b2-4f20592cfe25,1707,2023-07-14,Onboarding,Medium,7.43506090646451,3
771d030f-3955-4110-bc2e-0301d232231d,1708,2023-03-07,Technical,Low,83.72083767288645,3
75d236e3-0d9e-4c48-962c-4be49302a5dc,1709,2022-07-29,Cancellation Inquiry,Medium,40.02421541272439,1
6fa9c57c-974f-4668-bf44-1add70184f95,1710,2023-04-26,Onboarding,Medium,1.35930269061793,4
05a95733-2bdd-4419-beec-0074f4028e77,1710,2022-02-20,Billing,Medium,107.09599424076578,3
0ebb51ae-a678-4753-8f1a-5d4a72ced11f,1712,2023-03-11,Cancellation Inquiry,High,2.401441497056636,4
b4d0aaea-de19-493e-ba04-30c458fc8448,1715,2023-11-27,Billing,Medium,0.5823842068960253,2
10bee3e8-5aba-434b-ae98-02fa1053adba,1715,2022-04-25,Onboarding,Medium,31.387704275768016,3
f2859a73-4083-4cf3-91db-5fbc46addbe7,1716,2023-07-13,Technical,Medium,6.595212490251453,5
99056421-b6af-49df-870f-48c2ba4e832f,1716,2023-11-28,Billing,Low,30.538875694101556,4
f157f169-c3ad-4ffd-b447-9e706e4ae071,1716,2023-01-17,Onboarding,Low,96.47466139913786,1
a96bc761-3717-4e45-a570-6108fc78090e,1718,2022-04-14,Technical,High,13.843347304217485,1
acb70476-b27c-4721-89d4-4ce24f50b598,1718,2022-12-18,Cancellation Inquiry,High,3.8050584210426797,3
cc650374-91e2-4c1e-bb89-5644549dd3b5,1718,2022-08-25,Onboarding,Medium,22.710772780238134,1
24ec755d-683a-455e-b23e-9b0b82095583,1718,2023-11-12,Cancellation Inquiry,High,20.34241982097242,1
963d4606-ae6b-49de-baec-fb4c8a240d57,1719,2023-08-19,Billing,Medium,52.357560670811246,4
9c0e6192-f88c-4664-81bc-075cdcdc23fc,1720,2022-09-02,Cancellation Inquiry,Low,1.8543699537301737,3
9662f883-5bbc-4b30-8124-b471b64d158c,1720,2022-02-11,Billing,Medium,44.323553795944484,5
9d254dc4-122d-4f06-ba33-dca5c64d8e70,1722,2022-04-03,Cancellation Inquiry,High,9.022293286783551,4
2944e059-bafa-44da-a9e8-fe2a879f22eb,1723,2022-02-19,Billing,Medium,16.19409670880215,2
99fd92a4-fad2-4d69-bfb1-537631d28c69,1723,2023-07-23,Technical,Low,6.027260023573044,5
d5f304a0-2de9-4792-bd55-c844c24217c5,1723,2023-08-24,Billing,Medium,18.508780584433598,4
7eb6af51-edc7-4d7b-a63f-89b5078c7f1d,1724,2022-05-21,Technical,Low,4.006422804311941,4
181af69a-16cf-4211-94f0-327b1e978ef7,1725,2023-07-20,Technical,Low,1.0944109645326403,2
af734c45-f2f3-4f61-b370-0e9292f1da69,1727,2022-11-10,Cancellation Inquiry,Low,34.53021495442784,1
b24841dd-619c-4496-a856-c822ce0ed735,1727,2022-10-28,Cancellation Inquiry,Low,6.235194087678131,4
2ed86804-57e2-4419-98e6-650123755bc8,1728,2023-01-04,Technical,Medium,12.076992478399163,3
b50f2f5c-2d6a-4dd4-9aeb-90f64faa8036,1730,2022-03-16,Cancellation Inquiry,Medium,13.098596957359632,5
173a603d-7feb-45e2-8083-ff8fe10a5f9f,1730,2022-12-01,Billing,Low,19.932917983977628,3
