customer_id,signup_date,age,province,segment,acquisition_channel,plan_type,contract_type,price_per_month,status,churn_date,login_count_mean,login_count_std,login_count_last,active_days_mean,active_days_std,total_usage_hours_mean,total_usage_hours_std,total_usage_hours_last,num_features_used_mean,heavy_feature_usage_mean,num_sessions_mobile_mean,num_sessions_web_mean,days_late_mean,days_late_max,failed_payment_sum,amount_paid_mean,ticket_count,avg_satisfaction_score,avg_resolution_time_hours,cancelled,no_usage_2mo,failed_payments_3mo,churn
2170,2022-05-22,41,NB,Enterprise,Paid Ads,Basic,Monthly,20,Active,,34.125,8.300405961784929,33,9.375,4.460576098491627,21.49912122821384,7.3998257595061645,15.697900503714552,3.25,0.2269025992036053,6.458333333333333,13.25,2.0,7,1,19.166666666666668,2.0,2.0,20.85959707966223,0,0,0,0
2171,2020-07-01,29,BC,Individual,Sales Team,Premium,Annual,70,Active,,28.833333333333332,8.411517294068044,9,8.25,3.403961886058528,20.979882831883305,9.403781030978003,13.089247637142446,3.8333333333333335,0.3105538181417206,7.5,10.958333333333334,3.0416666666666665,11,1,67.08333333333333,2.0,2.0,5.045973314313352,0,0,0,0
2172,2021-02-10,35,BC,Individual,Sales Team,Standard,Monthly,40,Active,,32.458333333333336,10.95436846220708,34,10.041666666666666,2.9263297485248394,21.22699288231821,5.562169912986203,19.19899169956951,3.2083333333333335,0.29060106272797576,7.583333333333333,14.75,2.6666666666666665,6,1,38.333333333333336,1.0,4.0,21.135904608524747,0,0,0,0
2173,2021-02-08,32,AB,Small Business,Organic,Basic,Monthly,20,Active,,27.0,12.392143373577646,15,8.166666666666666,4.039658473152173,16.785610634677692,7.853908340750869,15.748221952070269,3.7083333333333335,0.28410477118284977,6.25,13.791666666666666,2.7916666666666665,10,1,19.166666666666668,2.0,2.5,58.56771048765499,0,0,0,0
2174,2022-12-29,61,BC,Individual,Paid Ads,Basic,Monthly,20,Active,,26.541666666666668,10.970233110228497,31,8.833333333333334,4.439610898213517,18.51465549041709,6.973249739352013,2.7764983528881224,3.375,0.2849606097910628,6.791666666666667,14.791666666666666,2.4583333333333335,8,0,20.0,1.0,4.0,8.483682567951433,0,0,0,0
2175,2021-11-24,33,BC,Enterprise,Referral,Premium,Monthly,70,Active,,29.708333333333332,10.436054421286714,37,9.875,4.366995783592314,22.816046828952622,9.155826213868323,19.620528201802838,3.25,0.32705054317094656,7.833333333333333,14.041666666666666,2.125,8,0,70.0,1.0,4.0,2.284586193002013,0,0,0,0
2176,2020-11-29,44,NB,Individual,Referral,Basic,Monthly,20,Active,,28.125,10.237664900195536,21,10.833333333333334,3.818338662943287,17.574316404173114,7.843238023486992,17.160427108693437,3.125,0.2870630235241332,7.25,14.291666666666666,2.5416666666666665,11,3,17.5,1.0,3.0,33.39945108766307,0,0,0,0
2177,2022-08-08,25,ON,Small Business,Sales Team,Premium,Annual,70,Active,,29.5,9.550779617620115,29,9.208333333333334,3.599265222920858,19.63588180262524,8.068804238309053,14.21429116876964,3.625,0.3672400424300381,6.666666666666667,14.25,2.875,9,2,64.16666666666667,1.0,4.0,24.55076618205985,0,0,0,0
2178,2021-03-19,63,AB,Small Business,Paid Ads,Premium,Monthly,70,Active,,31.166666666666668,11.461340185186884,2,9.208333333333334,4.242427183322903,20.291277410385113,7.4036587306328565,13.69974172542897,3.8333333333333335,0.2567926132808885,7.416666666666667,14.875,1.9583333333333333,7,0,70.0,,,,0,0,0,0
2179,2022-12-14,42,NS,Small Business,Organic,Standard,Annual,40,Active,,29.125,7.831444422271694,30,10.875,3.603289559856925,17.694517603853015,8.25740791952956,15.183042168694552,3.7916666666666665,0.2708445020724987,6.875,14.291666666666666,2.4583333333333335,8,1,38.333333333333336,1.0,4.0,1.157439498424207,0,0,0,0
2180,2022-02-02,34,MB,Individual,Organic,Standard,Monthly,40,Active,,30.166666666666668,7.568048778835966,32,10.291666666666666,3.6173394819309164,20.96016168925546,6.851597782502786,23.950571146629017,2.75,0.30895410642222243,7.666666666666667,12.958333333333334,1.8333333333333333,7,4,33.333333333333336,2.0,4.0,57.90111099039986,0,0,0,0
2181,2020-11-06,46,ON,Individual,Paid Ads,Standard,Annual,40,Active,,25.583333333333332,11.620509106061489,29,9.916666666666666,4.262237284181475,20.005825284272625,8.541247800698418,39.85444276693849,3.8333333333333335,0.25850721008806604,6.833333333333333,12.833333333333334,2.0,7,0,40.0,3.0,3.0,25.365614326359907,0,0,0,0
2182,2020-07-09,70,NS,Enterprise,Paid Ads,Premium,Monthly,70,Active,,30.291666666666668,9.993385493574658,33,9.125,4.245841955730746,19.045720813721093,6.127470524139751,21.412407322101405,3.3333333333333335,0.3503930283171526,7.208333333333333,12.583333333333334,1.4583333333333333,6,2,64.16666666666667,3.0,3.3333333333333335,50.80486972259413,0,0,0,0
2183,2020-07-29,25,SK,Small Business,Sales Team,Premium,Monthly,70,Active,,28.333333333333332,8.26025932147236,29,9.916666666666666,3.1885210782848317,17.607824488374614,9.173952139039267,24.13472591494052,3.5,0.2974517918251216,6.625,15.541666666666666,2.3333333333333335,7,1,67.08333333333333,1.0,2.0,23.009419462376137,0,0,0,0
2184,2020-04-25,32,NB,Small Business,Referral,Basic,Monthly,20,Active,,29.583333333333332,9.361886964508377,24,11.25,3.467237968532703,20.950656588167977,8.401612837212884,22.91244315542117,3.3333333333333335,0.30947918720315587,7.166666666666667,14.625,2.8333333333333335,9,1,19.166666666666668,,,,0,0,0,0
2185,2021-12-03,44,MB,Individual,Paid Ads,Standard,Annual,40,Active,,29.875,11.79650832643508,13,8.666666666666666,3.919479409383306,17.754472760223393,6.341604943338159,19.00957069975151,3.25,0.3807019817744384,8.75,14.791666666666666,2.5833333333333335,7,2,36.666666666666664,1.0,1.0,40.710216441574005,0,0,0,0
2186,2020-09-25,63,QC,Small Business,Paid Ads,Premium,Annual,70,Active,,27.041666666666668,9.345908970921643,29,8.125,3.0547539572165934,21.19176011304928,8.057320776734645,19.551373075547907,3.4583333333333335,0.2951711655921346,8.333333333333334,14.958333333333334,0.9583333333333334,5,1,67.08333333333333,1.0,5.0,1.352461756392471,0,0,0,0
2187,2021-11-22,67,MB,Individual,Referral,Premium,Monthly,70,Active,,25.25,10.173494974687902,15,8.916666666666666,3.9772906079025887,19.4434040484102,11.050867720554557,17.170267203592562,3.4166666666666665,0.2752482041736362,7.541666666666667,15.625,2.7916666666666665,7,1,67.08333333333333,1.0,4.0,0.4390939356823075,0,0,0,0
2188,2020-05-16,69,SK,Small Business,Sales Team,Premium,Monthly,70,Active,,29.666666666666668,11.589600535812703,31,8.375,3.1596986647738916,20.545958029196555,6.935840499064024,15.371248025985444,3.375,0.26662561774925414,8.166666666666666,15.083333333333334,2.2916666666666665,8,1,67.08333333333333,,,,0,0,0,0
2189,2022-11-25,24,AB,Enterprise,Referral,Standard,Annual,40,Active,,33.333333333333336,6.926111065580282,38,9.875,4.609182706011046,23.78448223800086,6.872756834215394,17.457374237375866,3.5,0.3165650320981818,7.125,15.916666666666666,2.375,8,1,38.333333333333336,1.0,1.0,14.40921132826151,0,0,0,0
2190,2021-05-11,20,MB,Individual,Referral,Premium,Annual,70,Active,,31.458333333333332,10.946427515966972,21,9.708333333333334,5.120115204772733,20.97594630350254,7.523990709686599,9.307929708379516,3.75,0.34346386741214924,7.166666666666667,13.708333333333334,1.875,7,2,64.16666666666667,1.0,4.0,11.8812381178288,0,0,0,0
2191,2022-11-03,46,AB,Individual,Referral,Basic,Annual,20,Active,,28.958333333333332,11.551319016220301,27,8.708333333333334,3.8275791721191843,19.5015817184057,7.325786587155571,23.60460037178278,3.1666666666666665,0.27165928118698157,9.0,13.333333333333334,2.9166666666666665,8,2,18.333333333333332,,,,0,0,0,0
2192,2021-06-23,61,BC,Individual,Paid Ads,Premium,Annual,70,Active,,27.916666666666668,8.515544184232926,25,9.25,4.376319676742489,18.814162178110728,7.380843644489952,21.378789029476067,3.5833333333333335,0.25698331718476214,6.541666666666667,14.625,1.5,7,4,58.333333333333336,1.0,1.0,43.075122247721794,0,0,1,1
2193,2020-04-10,70,AB,Small Business,Paid Ads,Basic,Monthly,20,Active,,32.25,10.245889950100246,45,10.791666666666666,3.8783587594066984,22.535140363810967,7.65160982603136,35.46964522386471,3.875,0.2704135145885283,7.458333333333333,15.125,2.25,7,0,20.0,1.0,5.0,32.63130845779808,0,0,0,0
2194,2022-05-04,41,SK,Individual,Referral,Basic,Monthly,20,Active,,31.291666666666668,10.67902929421334,32,8.291666666666666,3.972505141777575,21.687666640626418,7.849251237216875,21.166089501369637,3.4166666666666665,0.2885887593477184,9.041666666666666,16.041666666666668,2.3333333333333335,8,2,18.333333333333332,,,,0,0,0,0
2195,2022-04-22,20,ON,Enterprise,Paid Ads,Standard,Annual,40,Active,,28.333333333333332,13.7545776306327,10,9.166666666666666,5.138657130170223,18.33538444932231,7.468583122514897,15.996229540718664,2.9166666666666665,0.25569945381386877,7.291666666666667,15.291666666666666,2.375,7,2,36.666666666666664,1.0,3.0,33.87361737510505,0,0,0,0
2196,2021-03-27,37,SK,Individual,Paid Ads,Basic,Annual,20,Active,,27.958333333333332,12.106337422899689,19,9.208333333333334,2.9188914909999455,23.663457686989236,5.966286725492206,20.474657582369076,3.625,0.3163763962734761,7.083333333333333,13.625,2.3333333333333335,9,2,18.333333333333332,1.0,3.0,36.53770696079644,0,0,0,0
2197,2021-04-10,63,NB,Enterprise,Referral,Premium,Annual,70,Active,,24.625,13.183693815038929,22,8.583333333333334,4.471325712044293,20.42731986025647,8.193877777888435,22.957399863833764,3.7916666666666665,0.28530711110040613,6.125,14.125,1.75,6,0,70.0,2.0,3.5,22.8680159345789,0,0,0,0
2198,2020-09-01,32,MB,Individual,Organic,Premium,Monthly,70,Active,,28.0,10.914688945756023,25,10.041666666666666,3.342469363999521,23.29091707971239,8.4439469284974,14.020360898128718,3.375,0.3242714510145584,7.916666666666667,14.666666666666666,2.2916666666666665,9,0,70.0,2.0,3.5,58.60581916114164,0,0,0,0
2199,2022-12-23,42,NS,Small Business,Referral,Basic,Annual,20,Active,,33.0,9.422452371630868,26,10.75,4.636809247747853,20.504241165136623,8.38624411961992,33.744385584066805,4.041666666666667,0.24169305488829387,7.875,15.833333333333334,2.1666666666666665,7,1,19.166666666666668,1.0,2.0,26.68987444350204,0,0,0,0
2200,2022-09-17,47,NB,Small Business,Referral,Standard,Annual,40,Active,,29.375,12.717028980345862,18,10.333333333333334,4.028881241482679,20.991611253621173,8.952461788063427,30.480105770842595,3.5416666666666665,0.25604331884066606,7.333333333333333,14.791666666666666,1.4166666666666667,4,2,36.666666666666664,3.0,2.3333333333333335,55.42703396995059,0,0,0,0
2201,2020-09-27,31,ON,Enterprise,Paid Ads,Basic,Monthly,20,Active,,31.458333333333332,9.2170879427793,43,9.333333333333334,2.8232985128663994,20.88862631074933,7.406664043152872,14.625889662008635,3.7916666666666665,0.295532681531613,7.583333333333333,13.041666666666666,2.1666666666666665,7,2,18.333333333333332,3.0,4.0,6.96230949282452,0,0,0,0
2202,2021-07-15,24,MB,Small Business,Paid Ads,Standard,Monthly,40,Active,,27.958333333333332,10.448545422654549,29,10.333333333333334,4.310418789970127,21.174905811771442,9.386273182999027,19.091484742581148,3.875,0.33928489044885707,7.916666666666667,14.041666666666666,2.0833333333333335,6,0,40.0,2.0,2.0,34.128509145130955,0,0,0,0
2203,2022-03-01,34,AB,Enterprise,Sales Team,Basic,Monthly,20,Active,,29.083333333333332,10.55798344821366,30,10.583333333333334,3.8888543821795514,18.82394473198583,9.088038689003294,27.886759739550374,3.7083333333333335,0.26857471852602544,8.0,13.541666666666666,2.25,8,0,20.0,,,,0,0,0,0
2204,2020-12-14,61,SK,Enterprise,Organic,Standard,Monthly,40,Active,,31.375,10.462406822607267,25,10.25,3.6025353391139987,17.25303629459897,10.273818510196751,7.938249734530075,4.25,0.3142296703091945,7.875,15.958333333333334,1.4166666666666667,5,1,38.333333333333336,,,,0,0,0,0
2205,2020-07-07,37,NB,Individual,Referral,Standard,Monthly,40,Active,,30.375,10.733176927476865,30,8.875,3.379123889541425,18.585377923278156,6.880813974256945,17.46240475738192,3.75,0.2861700196531424,6.958333333333333,15.375,2.125,6,0,40.0,1.0,3.0,9.070933221393489,0,0,0,0
2206,2020-11-08,53,BC,Small Business,Organic,Standard,Monthly,40,Active,,31.0,9.91704724638118,35,10.25,4.936553982019371,22.488438650814842,6.712686226862051,16.621609062337512,3.6666666666666665,0.27249543199769194,6.958333333333333,13.791666666666666,1.7083333333333333,6,0,40.0,,,,0,0,0,0
2207,2020-08-03,26,NS,Enterprise,Referral,Standard,Monthly,40,Active,,29.625,10.248276631368,26,9.083333333333334,3.3740269665511704,17.43558706263882,9.274189615831773,12.485094073830624,3.5416666666666665,0.26487852989756466,6.791666666666667,13.666666666666666,2.375,11,3,35.0,1.0,3.0,20.015353131548977,0,0,0,0
2208,2021-01-02,55,NB,Small Business,Organic,Standard,Annual,40,Active,,30.291666666666668,9.670570176376978,21,9.0,3.270420794624606,20.909760123522727,7.343252340189212,22.294182247164517,3.5416666666666665,0.3133783967470713,7.875,15.375,1.5,5,1,38.333333333333336,,,,0,0,0,0
2209,2022-02-06,65,SK,Individual,Referral,Premium,Monthly,70,Active,,26.791666666666668,11.454936914280452,12,9.916666666666666,4.510053182629328,21.13024774558051,7.088276813292517,18.248636282149,3.4166666666666665,0.32734706299509647,7.875,15.041666666666666,1.75,6,1,67.08333333333333,2.0,3.5,51.885767598286044,0,0,0,0
2210,2020-02-10,74,QC,Small Business,Referral,Basic,Annual,20,Active,,24.458333333333332,9.482153335822934,17,8.625,4.147419312840424,17.043223896210655,8.942003615480047,17.953332136271325,3.375,0.2662714574434205,7.375,17.666666666666668,2.25,7,0,20.0,2.0,3.5,44.35040644271552,0,0,0,0
2211,2021-07-14,39,ON,Individual,Sales Team,Premium,Annual,70,Active,,30.791666666666668,9.40388063591264,49,8.708333333333334,4.885463501366928,21.208127451539657,8.664039879532291,15.49657987257317,3.625,0.28719161200703675,7.666666666666667,13.916666666666666,2.2916666666666665,8,0,70.0,2.0,2.0,49.04087226778541,0,0,0,0
2212,2022-05-10,71,BC,Enterprise,Sales Team,Premium,Annual,70,Active,,30.458333333333332,8.836579933862208,23,8.583333333333334,4.312939748635762,19.892674839625943,9.68547650900549,29.674016609834567,2.8333333333333335,0.2136131901503537,7.333333333333333,14.291666666666666,1.9583333333333333,6,0,70.0,2.0,3.0,41.01326222716537,0,0,0,0
2213,2022-06-08,70,QC,Small Business,Paid Ads,Standard,Annual,40,Active,,28.041666666666668,10.844670767615355,38,8.75,4.002716468903935,21.564473502608973,8.005242486858373,37.34953457412987,3.7083333333333335,0.33269518494548483,7.833333333333333,13.708333333333334,2.75,8,0,40.0,,,,0,0,0,0
2214,2021-07-27,70,ON,Enterprise,Paid Ads,Premium,Annual,70,Active,,27.541666666666668,9.509625177392259,35,8.666666666666666,3.897230529119551,18.487479048092318,7.837386616024037,22.214624679250072,3.7083333333333335,0.2837010496880694,6.25,14.458333333333334,2.2916666666666665,8,0,70.0,4.0,2.5,33.68150521169248,0,0,0,0
2215,2021-12-27,19,NS,Individual,Sales Team,Basic,Monthly,20,Active,,28.208333333333332,10.308203430812494,23,9.583333333333334,3.7406889236059717,22.252947120666857,7.238572844252635,26.861535129861775,3.8333333333333335,0.2849953024110157,7.041666666666667,16.125,1.9166666666666667,6,1,19.166666666666668,1.0,4.0,16.45775221896124,0,0,0,0
2216,2022-05-06,41,SK,Small Business,Paid Ads,Premium,Monthly,70,Active,,29.666666666666668,8.095445131928074,16,10.0,4.180701002172389,19.9344269308246,9.267722873903514,11.145563703487078,4.333333333333333,0.27088968071181213,8.958333333333334,14.625,2.75,7,0,70.0,,,,0,0,0,0
2217,2020-07-20,25,ON,Small Business,Paid Ads,Standard,Monthly,40,Active,,27.791666666666668,11.81737544122385,39,9.0,3.867366253554276,17.022859591748055,8.37960220159038,24.634448513271312,3.3333333333333335,0.2677376944922766,8.333333333333334,15.0,2.5416666666666665,8,0,40.0,1.0,1.0,25.12383295191705,0,0,0,0
2218,2022-08-08,28,SK,Small Business,Sales Team,Basic,Monthly,20,Active,,30.583333333333332,9.477280231148077,29,9.125,3.970680590002938,17.93665878155976,8.18326814459093,33.105365173380264,4.041666666666667,0.32486618385287697,6.833333333333333,14.875,1.875,7,1,19.166666666666668,,,,0,0,0,0
2219,2020-05-13,30,BC,Individual,Sales Team,Standard,Monthly,40,Active,,31.041666666666668,12.048738583323791,29,9.833333333333334,3.7027212867749353,22.00205444566728,8.317232981322032,24.5428611738201,3.6666666666666665,0.3162571786066081,7.833333333333333,14.75,1.9583333333333333,7,1,38.333333333333336,,,,0,0,0,0
2220,2020-04-12,34,NS,Small Business,Paid Ads,Premium,Annual,70,Active,,28.5,8.602325267042627,18,7.958333333333333,3.3032153856595503,23.15057022514425,6.522798877822776,9.314734569548712,3.9166666666666665,0.2535767911635091,7.708333333333333,14.583333333333334,1.8333333333333333,8,3,61.25,,,,0,0,0,0
2221,2021-04-25,25,AB,Enterprise,Sales Team,Standard,Annual,40,Active,,27.208333333333332,9.85979612923842,26,10.166666666666666,3.3188089359924273,19.540718996723168,6.154528564957392,29.068254665178703,4.166666666666667,0.30183637040638384,7.625,15.75,3.0,8,0,40.0,,,,0,0,0,0
2222,2021-09-10,38,NS,Individual,Organic,Basic,Annual,20,Active,,26.375,8.360426970581992,23,9.541666666666666,4.242427183322903,18.198185916366796,6.708164487598652,18.24081481364208,3.3333333333333335,0.2726820242251244,7.833333333333333,14.083333333333334,2.2916666666666665,6,1,19.166666666666668,1.0,2.0,5.868751207710107,0,0,0,0
2223,2022-01-13,35,AB,Individual,Paid Ads,Standard,Annual,40,Active,,34.125,8.76411904350321,37,10.041666666666666,3.676945408383416,17.873059504735295,6.8534149701276705,19.014285053094504,3.0416666666666665,0.3194448388872309,7.583333333333333,15.375,1.6666666666666667,7,0,40.0,2.0,3.0,36.65615120771896,0,0,0,0
2224,2022-03-27,47,NB,Enterprise,Paid Ads,Standard,Annual,40,Active,,26.0,7.868484191905126,26,9.166666666666666,4.249467144771536,19.08910558882681,10.416689738466497,41.72643518550596,3.5416666666666665,0.22120654674187643,7.958333333333333,13.916666666666666,2.8333333333333335,8,0,40.0,1.0,3.0,3.420162823234098,0,0,0,0
2225,2021-09-30,35,BC,Enterprise,Sales Team,Standard,Annual,40,Active,,28.791666666666668,10.993987157677983,31,10.0,4.745707442566891,19.785757731397236,8.23556169665815,30.672605894586088,4.333333333333333,0.26242977675260165,8.125,12.666666666666666,1.4583333333333333,5,1,38.333333333333336,1.0,1.0,17.588227239574707,0,0,0,0
2226,2021-09-28,63,BC,Individual,Sales Team,Standard,Monthly,40,Active,,27.791666666666668,8.129277023667987,17,9.458333333333334,4.845250176756854,18.26749697317452,7.568694047454245,15.410942945170332,3.9166666666666665,0.3286763194100785,7.166666666666667,14.458333333333334,1.9583333333333333,6,2,36.666666666666664,,,,0,0,0,0
2227,2022-06-12,64,MB,Small Business,Referral,Standard,Annual,40,Active,,33.333333333333336,11.012509356129534,17,7.958333333333333,3.028547745913108,18.197843470721942,8.815057008809534,5.052425463518704,3.4583333333333335,0.26033109712475,7.666666666666667,15.041666666666666,2.5833333333333335,7,0,40.0,,,,0,0,0,0
2228,2020-04-24,48,NB,Enterprise,Referral,Basic,Monthly,20,Active,,29.291666666666668,9.392314928181706,23,10.208333333333334,4.549048315824987,20.57153461781418,10.31034236483805,32.67068786117203,3.2916666666666665,0.2802670383328851,7.458333333333333,14.666666666666666,2.375,7,0,20.0,,,,0,0,0,0
2229,2020-07-13,55,QC,Individual,Sales Team,Standard,Monthly,40,Active,,30.958333333333332,9.383052097620832,27,9.208333333333334,4.652994983754074,20.442122405798298,7.735552274830721,32.910536652565185,3.7916666666666665,0.26088647993040465,7.583333333333333,15.125,2.0,9,2,36.666666666666664,,,,0,0,0,0
2230,2021-05-07,49,MB,Enterprise,Sales Team,Standard,Annual,40,Active,,28.541666666666668,13.134684142994528,10,8.166666666666666,4.5936313821814565,19.145373508311668,8.667772416334296,13.441364774836051,3.5416666666666665,0.32207311678177586,8.25,17.041666666666668,2.4583333333333335,10,1,38.333333333333336,2.0,2.5,44.01024884260921,0,0,0,0
2231,2022-09-24,28,ON,Small Business,Paid Ads,Premium,Monthly,70,Active,,28.458333333333332,9.069677941967647,19,10.125,4.839264227221898,20.405019993787196,7.959063039767025,26.48528067454477,3.75,0.31835798752235667,6.916666666666667,12.25,1.9166666666666667,7,1,67.08333333333333,,,,0,0,0,0
2232,2020-04-25,62,NB,Enterprise,Sales Team,Premium,Annual,70,Active,,28.666666666666668,7.316845760575931,32,8.958333333333334,3.8727494633395927,17.717712671753205,10.213307714700935,14.53714602128104,4.083333333333333,0.27421151065353366,8.333333333333334,15.25,2.3333333333333335,7,2,64.16666666666667,3.0,4.0,23.23460400431377,0,0,0,0
2233,2021-11-30,42,QC,Individual,Organic,Basic,Monthly,20,Active,,29.916666666666668,8.256310717667223,13,7.291666666666667,3.5198711274169097,18.25084696655939,9.051252443643268,16.34837180955267,2.9166666666666665,0.3151188492668874,7.416666666666667,14.541666666666666,2.5416666666666665,7,0,20.0,,,,0,0,0,0
2234,2021-12-24,50,AB,Small Business,Paid Ads,Premium,Annual,70,Active,,28.916666666666668,9.454314251759062,19,9.916666666666666,4.074487608934689,19.737770876727126,7.994224675612307,11.767527990777976,3.8333333333333335,0.29490943733587055,7.75,12.75,2.0833333333333335,8,1,67.08333333333333,1.0,4.0,5.015437654224682,0,0,0,0
2235,2022-11-22,55,NB,Individual,Paid Ads,Basic,Annual,20,Active,,31.125,10.884022993440393,32,9.791666666666666,3.7990750209087407,18.192984092926658,5.6009703628328085,10.601798553582451,3.3333333333333335,0.2748664805280202,8.625,13.166666666666666,2.125,8,1,19.166666666666668,,,,0,0,0,0
2236,2022-03-14,58,NS,Individual,Sales Team,Standard,Monthly,40,Active,,33.625,9.792688044170239,32,10.583333333333334,3.682115019182963,22.68023803744735,9.169958493266224,44.27710040095317,3.5833333333333335,0.32230394041940613,8.0,14.416666666666666,1.5,6,1,38.333333333333336,1.0,4.0,1.747200561461533,0,0,0,0
2237,2021-06-19,25,QC,Individual,Organic,Basic,Monthly,20,Active,,31.416666666666668,10.475298757456562,18,8.041666666666666,3.6887510159905093,17.75283453476972,9.001176590381196,6.236778205490868,3.5833333333333335,0.26609811650064125,7.583333333333333,14.791666666666666,2.25,9,1,19.166666666666668,1.0,3.0,27.48138806211794,0,0,0,0
2238,2020-07-18,28,MB,Small Business,Organic,Premium,Monthly,70,Active,,28.541666666666668,8.44923030539606,29,9.125,3.5054305695963897,17.535922865222272,10.821451031765976,7.253464454755788,3.4583333333333335,0.3123593611312881,7.375,15.791666666666666,1.7083333333333333,7,3,61.25,,,,0,0,0,0
2239,2022-05-06,39,SK,Enterprise,Sales Team,Premium,Annual,70,Active,,29.125,12.259202399759165,25,9.083333333333334,3.5864075117838614,21.102682839802515,8.526853681872204,23.9469324545801,3.2083333333333335,0.30410421712047675,6.75,15.833333333333334,2.4166666666666665,7,1,67.08333333333333,1.0,3.0,13.182389848722927,0,0,0,0
2240,2022-09-20,68,NS,Small Business,Sales Team,Standard,Monthly,40,Active,,27.083333333333332,11.224649376403185,30,9.541666666666666,4.170071072970242,20.573083180172222,6.874578378085297,27.802086021685493,3.5833333333333335,0.2585059073452331,7.208333333333333,15.125,2.4583333333333335,10,2,36.666666666666664,1.0,5.0,15.649967712444148,0,0,0,0
2241,2022-07-02,41,BC,Small Business,Organic,Standard,Monthly,40,Active,,33.083333333333336,8.01583577603769,31,9.916666666666666,2.500724532691635,17.82646564351963,5.902429196890729,15.921147113322238,4.375,0.2722275992393732,7.916666666666667,15.041666666666666,2.125,7,1,38.333333333333336,,,,0,0,0,0
2242,2020-10-09,58,MB,Individual,Organic,Basic,Monthly,20,Active,,26.75,8.886971411542023,17,9.208333333333334,3.6591655816078053,19.812978680343125,8.259466292722752,13.983083661875511,4.291666666666667,0.29105054789891566,8.541666666666666,15.875,1.6666666666666667,6,0,20.0,2.0,1.5,18.461232817000738,0,0,0,0
2243,2020-07-19,34,AB,Small Business,Sales Team,Basic,Monthly,20,Active,,30.791666666666668,10.628015343653184,24,9.958333333333334,2.941149829376358,20.28677252678081,10.514424160322568,17.482025458924994,3.75,0.23805360448703772,7.958333333333333,12.708333333333334,2.0416666666666665,7,1,19.166666666666668,1.0,5.0,15.43717156809418,0,0,0,0
2244,2021-11-03,29,AB,Small Business,Referral,Basic,Monthly,20,Active,,28.791666666666668,11.166639627914485,20,9.083333333333334,4.5388819411130665,21.00606639213053,7.626671676861202,10.817605504084502,3.5416666666666665,0.2764362249407886,7.083333333333333,15.833333333333334,2.1666666666666665,9,0,20.0,3.0,3.0,19.602023455650023,0,0,0,0
2245,2022-02-20,74,ON,Small Business,Paid Ads,Standard,Annual,40,Active,,28.666666666666668,10.059244792582664,54,10.666666666666666,4.565148377670208,20.523250014856668,6.024435774419321,17.11914143066565,3.9166666666666665,0.28999782768502186,7.708333333333333,15.25,1.6666666666666667,6,0,40.0,1.0,2.0,3.2742294835298567,0,0,0,0
2246,2020-03-27,63,NS,Enterprise,Paid Ads,Premium,Monthly,70,Active,,29.333333333333332,9.503622497748431,30,9.916666666666666,3.855167809652352,18.748377492663924,8.430779383409854,36.46163273395271,3.375,0.3020043901910257,8.375,13.916666666666666,2.125,7,0,70.0,,,,0,0,0,0
2247,2020-07-11,49,ON,Small Business,Paid Ads,Standard,Annual,40,Active,,31.583333333333332,10.112053361627687,25,8.75,4.551636112910151,19.980636155156773,8.459123139072464,33.78020683748844,3.0,0.27527458186611314,6.333333333333333,14.958333333333334,2.5,7,3,35.0,1.0,2.0,10.785032499245332,0,0,0,0
2248,2022-03-15,32,BC,Enterprise,Referral,Basic,Monthly,20,Active,,32.458333333333336,13.380645226096783,24,9.75,3.3524812355601052,18.909966751921328,9.464220113235035,40.41495619044392,3.375,0.2999741631598444,7.5,15.041666666666666,1.9166666666666667,6,2,18.333333333333332,1.0,2.0,0.2791424485095363,0,0,0,0
2249,2020-08-25,33,AB,Individual,Referral,Standard,Annual,40,Active,,30.458333333333332,12.296974412844198,42,9.333333333333334,4.439610898213517,17.786803500678428,7.635523213378762,0.0,3.5416666666666665,0.24842746539245175,8.75,13.916666666666666,2.4583333333333335,8,2,36.666666666666664,,,,0,0,0,0
2250,2021-04-17,71,SK,Small Business,Paid Ads,Standard,Monthly,40,Active,,30.125,10.250397659306348,46,9.541666666666666,4.262874786957196,18.64695846882628,5.441393989510241,8.087436998745305,4.041666666666667,0.20533476044554266,7.208333333333333,13.208333333333334,1.5833333333333333,6,2,36.666666666666664,1.0,3.0,0.3534299804353273,0,0,0,0
2251,2020-09-12,39,MB,Enterprise,Paid Ads,Basic,Annual,20,Active,,31.875,9.037662741333456,36,9.208333333333334,4.393465173628221,20.346721029880435,5.44704949870334,25.43236604325474,4.0,0.22686740874616604,7.791666666666667,14.666666666666666,2.5,13,1,19.166666666666668,,,,0,0,0,0
2252,2020-09-08,45,BC,Enterprise,Paid Ads,Premium,Monthly,70,Active,,32.25,11.341535821157938,41,10.0,5.563858529755266,22.563025057444758,8.685987163300709,10.87275137499918,4.458333333333333,0.3555629987454701,7.625,11.791666666666666,1.75,8,0,70.0,1.0,3.0,6.039257010689406,0,0,0,0
2253,2021-05-16,37,AB,Individual,Referral,Basic,Monthly,20,Active,,31.375,9.078462329098995,25,9.666666666666666,3.952617918012959,18.635263226779035,8.093783980303089,17.003311957918097,3.875,0.28260597743478355,7.708333333333333,14.875,2.3333333333333335,6,4,16.666666666666668,1.0,2.0,51.81550367855539,0,0,0,0
